amount,revenue,type,default
812.27,44804.49,B,0
0,39290.53,B,0
1093.1,23528.54,A,0
1454.94,18827.13,A,0
441.52,20128.85,A,0
1160.38,58130.18,B,0
761.49,22376.89,A,0
534.66,15709.75,A,0
1044.17,38010.92,B,0
1106.56,16696.44,A,0
1233.27,36036.46,B,0
1492.24,24232.01,A,1
1056.7,53308.84,B,0
550.69,31238.24,B,0
524.25,56267.1,B,0
861.74,11457.16,A,0
631.38,52821.28,B,0
913.39,17419.63,A,0
474.4,24950.48,B,0
698.41,17430.7,A,0
438.27,49157.23,B,0
768.25,38554.39,B,0
13.67,25115.56,B,0
661.21,20724.22,A,0
1228.21,23214.93,A,0
880.5,22062.87,B,0
406.47,17780.35,A,0
957.25,25025.27,B,0
0,47985.47,B,0
473.9,35805.54,B,0
195.96,37428.05,B,0
0,28067.6,B,0
209.24,40384.89,B,0
989.55,44666.63,B,0
879.61,16492.06,A,0
1047.36,15310.05,A,0
1514.48,21630.31,A,1
738.29,18876.07,A,0
1283.25,43543.68,B,1
979.67,22126.75,A,0
643.72,48191.72,B,0
1233.23,11378.48,A,0
1015.79,41416.05,B,0
1236.16,36489,B,0
851.1,32959.18,B,0
806.19,45920.59,B,0
1134.59,16098.62,A,0
1444.4,44562.32,B,0
28.85,37179.59,B,0
1259.77,51621.74,B,0
1031.4,50942.62,B,0
661.16,54009.15,B,0
93.1,19994.55,B,0
1095.18,18161.58,A,0
954.49,49336.85,B,0
1415.1,20617.36,A,0
1219.51,34130.63,B,0
1082.53,14401.2,A,0
677.73,29710,B,0
1626.28,17776.88,A,0
840.37,48182.16,B,0
44.4,50776.21,B,0
1444.29,44395.59,B,0
23.93,42379.32,B,0
1381.76,35571.49,B,0
443.67,44352.76,B,0
999.26,33207.01,B,0
17.29,24325.55,B,0
533.23,11187.07,A,0
275.2,38701.33,B,0
1418.26,22791.22,A,0
1339.38,15370.23,A,0
556.04,21510.93,A,0
667.9,26472.44,B,0
906.81,39054.16,B,0
1387.7,16149.63,A,0
1178.03,29876.29,B,0
1553.81,48987.54,B,0
1444.22,56011.58,B,0
424.24,23764.12,B,0
9.65,24164.25,A,0
422.37,32309.89,B,0
1113.76,20693.46,A,0
1379.59,43843.24,B,0
726.74,44073.12,B,0
1070.31,17124.52,A,0
1525.49,21944.68,A,0
938.27,19732.87,A,0
291.67,54135.15,B,0
1201.66,43871,B,0
1617.11,17417.99,A,1
1827.63,44583.15,B,1
490.55,23950.13,A,0
130.85,53960.81,B,0
2396.26,7763.77,A,0
450.59,55490.58,B,0
1125.81,40411.18,B,0
